IDN4,obec,populace,centroid-lat,centroid-lon,obec_code,víťaz,Danko,Dubovský,Forró,Harabin,Korčok,Kotleba,Kubiš,Matovič,Náhlik,Pellegrini,Švec
521957,Ruskov,1572,48.6822057,21.4549478,521957.0,Korčok,0.0,1.21,0.13,14.34,44.24,0.27,0.67,2.55,0.13,36.33,0.13
521965,Sady nad Torysou,1964,48.7135598,21.357059,521965.0,Korčok,0.0,0.27,0.0,13.31,44.17,1.23,0.96,2.47,0.41,37.04,0.14
521973,Seňa,2170,48.5669207,21.2626285,521973.0,Korčok,0.0,0.8,6.23,11.54,45.36,0.4,1.59,3.45,0.27,30.37,0.0
521981,Skároš,1108,48.591809,21.4169213,521981.0,Korčok,0.0,0.47,0.23,14.79,41.31,0.94,2.82,3.99,0.23,35.21,0.0
522007,Slanec,1489,48.6374647,21.475703,522007.0,Pellegrini,0.2,0.2,0.0,14.37,37.72,0.6,2.0,2.2,0.2,42.32,0.2
522015,Slanská Huta,239,48.5784949,21.4977055,522015.0,Korčok,0.0,0.0,0.0,17.56,48.09,0.76,0.76,5.34,0.0,27.48,0.0
522023,Slanské Nové Mesto,464,48.6562057,21.5265307,522023.0,Pellegrini,0.0,0.88,0.44,12.39,32.74,0.0,2.21,2.21,0.0,49.12,0.0
522031,Sokoľ,1250,48.8159754,21.1961211,522031.0,Korčok,0.0,0.73,0.0,11.29,56.47,0.55,2.0,2.37,0.36,26.23,0.0
522040,Svinica,989,48.7237238,21.488796,522040.0,Pellegrini,0.26,0.26,0.26,14.44,37.27,0.79,3.15,1.57,0.0,41.99,0.0
522066,Šemša,846,48.6791641,21.1246279,522066.0,Korčok,0.45,0.67,0.22,11.63,48.99,0.0,1.79,0.89,0.0,35.12,0.22
522074,Štós,737,48.7092081,20.7905543,522074.0,Korčok,0.46,0.46,0.0,11.01,42.2,0.46,2.75,3.21,0.0,39.45,0.0
522082,Trebejov,206,48.8359629,21.2241555,522082.0,Korčok,0.0,1.8,0.0,8.11,68.47,0.0,1.8,0.9,0.0,18.92,0.0
522091,Trsťany,302,48.7611789,21.3986563,522091.0,Korčok,0.0,0.62,0.62,9.32,44.72,0.0,4.35,1.86,0.0,38.51,0.0
522104,Trstené pri Hornáde,1471,48.5715637,21.3469037,522104.0,Pellegrini,0.0,0.17,0.0,15.1,34.2,0.35,1.39,3.47,0.17,45.14,0.0
522121,Vajkovce,941,48.7874968,21.3277629,522121.0,Korčok,0.0,0.0,0.83,8.61,60.56,0.0,1.67,2.22,0.0,26.11,0.0
522139,Valaliky,4475,48.6370919,21.2877163,522139.0,Korčok,0.12,1.61,0.19,11.46,50.65,0.0,1.98,1.92,0.19,31.7,0.19
522147,Veľká Ida,3911,48.6052019,21.1383382,522147.0,Pellegrini,0.0,0.36,8.88,14.13,28.26,0.54,1.63,3.62,0.0,42.39,0.18
522155,Veľká Lodina,318,48.856366,21.1574252,522155.0,Korčok,0.0,0.0,0.0,26.23,29.51,0.0,0.0,18.03,0.0,26.23,0.0
522163,Vtáčkovce,1243,48.8372837,21.3789048,522163.0,Pellegrini,0.0,0.0,0.0,16.49,23.71,0.0,0.0,25.77,0.0,34.02,0.0
522171,Vyšná Hutka,508,48.6784198,21.3619658,522171.0,Korčok,0.9,0.45,0.0,17.19,40.72,0.0,1.36,0.9,0.0,38.46,0.0
522180,Vyšná Kamenica,331,48.7869403,21.5038436,522180.0,Korčok,0.0,0.55,0.0,15.47,49.72,1.1,1.1,2.76,0.0,29.28,0.0
522198,Vyšná Myšľa,957,48.6282477,21.3893933,522198.0,Korčok,0.0,1.14,0.45,7.95,47.95,0.23,2.73,3.41,0.23,35.91,0.0
522201,Vyšný Čaj,329,48.6848175,21.3939566,522201.0,Korčok,0.0,0.61,0.0,8.48,48.48,1.21,0.61,1.82,0.0,38.79,0.0
522210,Vyšný Klátov,470,48.7601093,21.1002751,522210.0,Korčok,0.0,0.0,0.0,6.28,56.5,0.0,0.9,0.9,0.0,35.43,0.0
522244,Zlatá Idka,392,48.7576981,21.0067295,522244.0,Korčok,0.0,1.26,0.0,19.67,50.63,0.42,2.93,0.0,0.0,25.1,0.0
522252,Žarnov - Zsarnó,433,48.5789735,20.9179982,522252.0,Pellegrini,0.0,0.0,25.0,6.98,13.95,0.0,0.0,1.74,0.0,52.33,0.0
522261,Ždaňa,1383,48.5995724,21.3567874,522261.0,Korčok,0.0,1.49,0.0,13.75,41.64,1.86,2.23,5.2,0.37,33.27,0.19
522279,Michalovce,36704,48.7542808,21.9135892,522279.0,Pellegrini,0.05,0.6,0.06,12.42,34.53,0.48,2.2,1.91,0.12,47.61,0.03
522287,Bajany,463,48.5955697,22.1142185,522287.0,Pellegrini,0.63,1.27,1.9,15.19,27.85,0.0,1.9,5.06,0.0,46.2,0.0
522295,Bánovce nad Ondavou,697,48.6744382,21.8126846,522295.0,Pellegrini,0.0,0.0,0.0,7.48,29.59,0.68,2.38,2.04,0.0,57.48,0.34
522309,Baškovce (SO),232,48.7855413,22.1991605,522309.0,Pellegrini,0.0,0.0,0.0,14.16,29.2,0.0,5.31,1.77,0.88,48.67,0.0
522317,Beňatina,189,48.8012143,22.3364567,522317.0,Pellegrini,0.0,0.0,0.0,13.1,7.14,0.0,1.19,1.19,0.0,77.38,0.0
522325,Bežovce,970,48.647057,22.1356372,522325.0,Pellegrini,0.0,1.37,0.0,16.15,17.18,1.03,0.69,4.12,0.0,59.45,0.0
522333,Blatná Polianka,166,48.6885275,22.1048443,522333.0,Pellegrini,0.0,0.0,0.0,10.64,13.83,0.0,2.13,1.06,1.06,71.28,0.0
522341,Blatné Remety,649,48.7086541,22.0973524,522341.0,Pellegrini,0.0,0.0,8.33,3.21,8.33,0.0,0.0,7.05,0.0,73.08,0.0
522350,Blatné Revištia,220,48.734524,22.0762441,522350.0,Pellegrini,0.0,0.0,0.0,21.05,23.16,2.11,2.11,3.16,0.0,48.42,0.0
522368,Bracovce,931,48.6413674,21.8235369,522368.0,Pellegrini,0.0,0.56,0.28,12.81,13.37,0.0,0.84,1.95,0.0,70.19,0.0
522376,Budkovce,1498,48.6327009,21.93385,522376.0,Pellegrini,0.18,0.18,0.18,12.75,20.15,0.74,1.48,1.11,0.18,63.03,0.0
522384,Bunkovce,392,48.721969,22.118766,522384.0,Pellegrini,0.0,0.0,0.0,15.22,27.17,0.0,1.09,2.17,0.0,54.35,0.0
522392,Čečehov,385,48.7223591,22.000048,522392.0,Pellegrini,0.0,0.0,0.0,21.43,25.97,0.65,5.19,0.0,0.0,46.75,0.0
522406,Dúbravka,674,48.6300271,21.8777007,522406.0,Pellegrini,0.0,1.3,0.33,19.22,19.54,0.0,3.26,0.0,0.0,56.35,0.0
522414,Falkušovce,662,48.6251066,21.8316486,522414.0,Pellegrini,0.49,1.48,0.0,14.29,16.75,0.49,0.99,1.48,0.0,63.55,0.49
522422,Fekišovce,290,48.7732911,22.0922171,522422.0,Pellegrini,0.0,0.0,0.0,13.13,24.24,0.0,3.03,1.01,0.0,57.58,1.01
522431,Hatalov,731,48.6568804,21.8919281,522431.0,Pellegrini,0.0,0.0,0.0,11.19,19.13,1.08,2.17,2.17,1.81,62.45,0.0
522449,Hažín,482,48.7357991,22.0433576,522449.0,Pellegrini,0.0,0.0,0.0,20.0,28.95,0.0,1.05,1.05,0.0,48.95,0.0
522457,Hlivištia,373,48.8214761,22.2257772,522457.0,Pellegrini,0.0,2.89,0.0,10.4,10.98,0.0,0.58,1.16,0.0,73.99,0.0
522465,Hnojné,232,48.7836084,22.0650791,522465.0,Pellegrini,0.0,0.0,0.0,13.64,21.21,0.0,4.55,4.55,0.0,56.06,0.0
522473,Horňa,338,48.7641182,22.2025067,522473.0,Pellegrini,0.0,0.0,0.0,9.8,32.68,0.0,3.92,1.96,0.0,51.63,0.0
522481,Horovce (MI),872,48.6940144,21.7703188,522481.0,Pellegrini,0.0,0.34,0.0,13.18,18.92,0.68,0.68,4.05,0.0,62.16,0.0
522490,Husák,176,48.6923765,22.2899765,522490.0,Pellegrini,0.0,0.0,0.0,32.53,10.84,0.0,0.0,1.2,0.0,55.42,0.0
522503,Choňkovce,502,48.7967756,22.2501899,522503.0,Pellegrini,0.0,0.4,0.0,17.74,17.74,0.81,1.21,0.81,0.0,61.29,0.0
522511,Iňačovce,825,48.6930112,22.0455808,522511.0,Pellegrini,0.0,0.0,0.0,14.6,30.66,0.73,2.92,1.46,0.0,49.64,0.0
522520,Inovce,207,48.8233682,22.3591736,522520.0,Pellegrini,0.0,0.0,0.0,9.38,5.21,0.0,1.04,2.08,0.0,82.29,0.0
522538,Jasenov (SO),286,48.7968206,22.1676436,522538.0,Pellegrini,0.0,0.0,0.0,10.66,30.33,0.82,2.46,3.28,0.0,52.46,0.0
522546,Jastrabie pri Michalovciach,297,48.7181632,22.0302059,522546.0,Pellegrini,0.91,0.91,0.91,9.09,29.09,0.0,3.64,2.73,0.0,52.73,0.0
522554,Jenkovce,423,48.6571662,22.2069602,522554.0,Pellegrini,0.0,0.0,1.29,14.19,10.97,0.65,3.23,1.94,0.65,67.1,0.0
522562,Jovsa,838,48.8232816,22.0943803,522562.0,Pellegrini,0.29,0.29,0.29,15.61,24.86,0.29,2.89,1.45,0.29,53.76,0.0
522571,Kačanov,506,48.6086491,21.8310622,522571.0,Pellegrini,1.18,0.0,0.0,16.47,12.94,0.0,2.35,9.41,0.0,57.65,0.0
522589,Kaluža,442,48.8142056,22.004557,522589.0,Pellegrini,0.0,0.98,0.98,12.2,35.12,0.49,1.95,4.39,0.0,43.9,0.0
522597,Klokočov (MI),409,48.8145726,22.0315039,522597.0,Pellegrini,0.0,0.88,0.0,15.79,28.07,0.88,1.32,0.88,0.44,51.75,0.0
522601,Kolibabovce,182,48.7164643,22.2505551,522601.0,Pellegrini,0.0,0.0,0.0,15.79,15.79,0.0,1.75,7.02,0.0,59.65,0.0
522627,Koňuš,332,48.776944,22.2997391,522627.0,Pellegrini,0.0,0.0,0.0,12.87,8.77,0.58,0.0,2.34,0.0,75.44,0.0
522635,Zemplínske Kopčany,486,48.5916261,21.9093072,522635.0,Pellegrini,0.0,0.0,6.06,13.64,4.55,0.0,0.0,24.24,0.0,51.52,0.0
522643,Koromľa,414,48.7242504,22.2979047,522643.0,Pellegrini,0.0,0.6,0.0,12.5,22.02,0.6,2.38,1.19,0.0,60.71,0.0
522651,Krásnovce,640,48.7195775,21.8924206,522651.0,Pellegrini,0.33,0.0,0.0,13.04,24.75,0.0,2.34,3.68,0.0,55.85,0.0
522660,Krčava,421,48.6838546,22.2507804,522660.0,Pellegrini,0.0,0.57,0.0,16.09,12.07,0.57,2.87,1.15,0.57,66.09,0.0
522678,Kristy,330,48.6803861,22.1791009,522678.0,Pellegrini,0.0,0.0,0.0,15.91,19.32,0.0,1.14,1.14,0.0,62.5,0.0
522686,Kusín,345,48.8221278,22.0588274,522686.0,Korčok,1.24,1.86,0.0,13.04,38.51,4.97,0.62,1.24,0.62,37.27,0.62
522694,Lastomír,1248,48.6993645,21.9244656,522694.0,Pellegrini,0.21,0.63,0.0,13.32,27.91,0.21,1.9,1.48,0.0,54.33,0.0
522708,Laškovce,745,48.6985009,21.8472992,522708.0,Pellegrini,0.0,0.0,0.0,9.21,15.79,0.0,1.32,25.0,0.0,48.68,0.0
522716,Lekárovce,870,48.6007976,22.1522826,522716.0,Pellegrini,0.0,0.0,0.0,18.47,12.42,0.64,0.96,0.64,0.32,66.56,0.0
522724,Lesné,451,48.7938829,21.8223608,522724.0,Pellegrini,0.0,0.55,0.55,10.44,28.57,0.0,0.55,2.2,0.0,57.14,0.0
522732,Ložín,829,48.6602366,21.8274889,522732.0,Pellegrini,0.0,0.39,0.0,12.45,22.57,0.39,1.95,4.28,0.0,57.59,0.39
522741,Lúčky (MI),603,48.7728928,22.03675,522741.0,Pellegrini,0.0,0.58,0.0,19.65,19.65,1.73,1.73,1.16,0.0,55.49,0.0
522759,Malčice,1482,48.5673865,21.8333475,522759.0,Pellegrini,0.45,0.45,0.45,18.18,11.36,0.45,1.36,3.18,0.0,64.09,0.0
522767,Malé Raškovce - Kisráska,222,48.5787438,21.9077959,522767.0,Pellegrini,0.0,0.0,22.77,14.85,17.82,1.98,0.0,0.99,0.0,41.58,0.0
522783,Markovce,1058,48.5968966,21.8429045,522783.0,Pellegrini,0.0,0.0,0.0,12.06,10.64,0.0,3.55,9.22,0.0,64.54,0.0
522791,Moravany,1031,48.736994,21.7935203,522791.0,Pellegrini,0.29,0.29,1.18,10.29,29.71,0.88,3.82,0.88,0.29,52.35,0.0
522805,Nacina Ves,1808,48.8182395,21.835435,522805.0,Pellegrini,0.0,1.15,0.19,10.31,24.05,0.38,2.48,4.58,0.0,56.87,0.0
522813,Nižná Rybnica,410,48.7487085,22.1432068,522813.0,Pellegrini,0.0,0.67,0.0,17.33,12.0,0.67,1.33,2.0,0.67,65.33,0.0
522821,Nižné Nemecké,329,48.6500768,22.2374927,522821.0,Pellegrini,0.0,0.78,0.0,23.26,6.2,0.0,0.0,3.1,0.0,66.67,0.0
522830,Orechová,241,48.7074217,22.228287,522830.0,Pellegrini,0.0,0.0,0.0,10.53,31.58,0.0,1.05,2.11,1.05,53.68,0.0
522848,Oreské (MI),492,48.8596067,21.9145029,522848.0,Pellegrini,0.44,0.0,0.0,13.1,26.2,0.0,0.87,3.93,0.0,55.46,0.0
522856,Ostrov (SO),330,48.718253,22.1611343,522856.0,Pellegrini,0.0,0.89,0.89,2.68,32.14,2.68,1.79,1.79,0.89,56.25,0.0
522864,Palín,865,48.6632624,21.9799642,522864.0,Pellegrini,0.0,0.4,0.4,10.71,23.81,1.59,2.38,0.4,0.0,60.32,0.0
522872,Pavlovce nad Uhom,4620,48.6183714,22.0515888,522872.0,Pellegrini,0.18,0.35,0.35,9.52,18.17,0.35,1.06,8.64,0.0,61.38,0.0
522881,Petrikovce,191,48.5474814,21.8535765,522881.0,Pellegrini,1.59,0.0,4.76,9.52,22.22,3.17,0.0,0.0,0.0,58.73,0.0
522899,Petrovce (SO),201,48.7119201,22.3331919,522899.0,Pellegrini,0.0,2.02,0.0,15.15,26.26,0.0,1.01,4.04,0.0,50.51,1.01
522902,Petrovce nad Laborcom,1065,48.7942741,21.8649174,522902.0,Pellegrini,0.0,0.66,0.0,6.93,33.0,0.33,2.31,2.31,0.0,54.46,0.0
522911,Pinkovce,180,48.6122119,22.1819904,522911.0,Pellegrini,0.0,0.99,0.0,25.74,22.77,0.99,0.0,1.98,0.0,47.52,0.0
522929,Podhoroď,337,48.8284811,22.2911779,522929.0,Pellegrini,0.0,0.79,0.0,15.08,12.7,0.0,0.79,3.17,0.0,67.46,0.0
522937,Porostov,198,48.6984471,22.1685366,522937.0,Pellegrini,0.0,0.0,1.89,14.15,9.43,0.94,0.94,3.77,0.0,68.87,0.0
522945,Poruba pod Vihorlatom,606,48.8526193,22.1422937,522945.0,Pellegrini,0.0,0.0,0.0,12.5,20.96,1.47,0.0,0.74,0.0,64.34,0.0
522953,Porúbka (SO),407,48.7396463,22.290211,522953.0,Pellegrini,0.0,0.0,0.0,13.86,20.48,0.0,0.6,0.6,0.0,63.86,0.6
522961,Pozdišovce,1334,48.7360846,21.8460381,522961.0,Pellegrini,0.0,0.2,0.0,11.16,28.29,0.6,2.79,1.79,0.0,55.18,0.0
522970,Priekopa,278,48.755901,22.291673,522970.0,Pellegrini,0.0,0.0,0.0,17.91,20.15,0.75,4.48,4.48,0.0,52.24,0.0
522988,Pusté Čemerné,366,48.844791,21.8096523,522988.0,Pellegrini,0.59,1.76,0.59,12.94,20.59,1.18,3.53,0.59,0.0,58.24,0.0
522996,Rakovec nad Ondavou,1015,48.7713137,21.7909042,522996.0,Pellegrini,0.61,1.22,0.61,14.37,23.85,1.83,1.53,0.0,0.0,55.66,0.31
523003,Remetské Hámre,551,48.8810998,22.1812538,523003.0,Pellegrini,0.0,0.0,0.0,9.09,17.8,0.38,1.52,2.65,0.0,68.56,0.0
523011,Ruská Bystrá,108,48.8560941,22.2924178,523011.0,Pellegrini,2.22,0.0,2.22,17.78,4.44,2.22,4.44,4.44,2.22,60.0,0.0
523020,Ruskovce (SO),252,48.773394,22.1594681,523020.0,Pellegrini,0.0,0.0,0.0,14.4,16.0,2.4,4.8,0.8,0.0,61.6,0.0
523038,Ruský Hrabovec,292,48.8534926,22.3489884,523038.0,Pellegrini,0.0,0.0,0.0,11.11,13.19,0.0,1.39,1.39,0.0,72.22,0.69
523046,Sejkov,192,48.6897081,22.2163101,523046.0,Pellegrini,0.0,0.0,0.0,5.68,29.55,0.0,3.41,1.14,0.0,60.23,0.0
523054,Senné (MI),737,48.6678662,22.0381518,523054.0,Pellegrini,0.0,0.0,0.0,8.11,9.73,0.0,1.62,2.7,0.0,77.84,0.0
523062,Slavkovce,705,48.6066727,21.9118757,523062.0,Pellegrini,0.7,0.7,0.0,13.99,28.67,0.7,2.1,12.59,0.0,40.56,0.0
523071,Sliepkovce,760,48.6568838,21.9412588,523071.0,Pellegrini,0.0,1.92,0.0,11.06,28.85,0.48,3.85,3.37,0.48,50.0,0.0
523089,Sobrance,5875,48.7439276,22.1808718,523089.0,Pellegrini,0.0,1.17,0.0,12.28,23.64,0.46,2.5,2.9,0.0,57.06,0.0
523097,Staré,755,48.8574078,21.8779268,523097.0,Pellegrini,0.0,0.32,0.0,10.73,27.44,2.52,1.26,1.58,0.0,56.15,0.0
523101,Strážske,4277,48.87634,21.824722,523101.0,Pellegrini,0.07,0.68,0.07,15.24,28.46,0.61,1.08,2.64,0.2,50.88,0.07
523119,Stretava,699,48.6403801,21.9967978,523119.0,Pellegrini,0.74,0.74,0.0,14.71,27.21,0.74,1.47,2.94,0.0,51.47,0.0
523127,Stretavka,156,48.6166597,21.9864518,523127.0,Pellegrini,0.0,0.0,0.0,21.43,21.43,1.43,7.14,0.0,0.0,47.14,1.43
523135,Suché,407,48.7700615,21.8376877,523135.0,Pellegrini,0.0,0.49,0.0,19.61,26.47,0.49,0.49,0.49,0.0,51.96,0.0
523143,Svätuš,105,48.6839598,22.1389125,523143.0,Pellegrini,0.0,0.0,0.0,18.18,14.55,0.0,0.0,3.64,0.0,63.64,0.0
523151,Šamudovce,620,48.7060944,21.8784445,523151.0,Pellegrini,0.0,1.95,0.65,13.64,27.92,0.65,1.95,4.55,0.0,48.7,0.0
523160,Tašuľa,199,48.6646161,22.1583235,523160.0,Pellegrini,0.0,0.0,0.0,5.8,34.78,0.0,0.0,4.35,0.0,55.07,0.0
523178,Tibava,536,48.7362543,22.2129871,523178.0,Pellegrini,0.0,0.0,0.49,17.48,18.93,0.0,2.43,0.0,0.0,60.68,0.0
523186,Trhovište,2090,48.6994602,21.8074822,523186.0,Pellegrini,0.0,0.48,0.24,10.87,14.49,0.24,1.93,0.48,0.0,71.01,0.24
523194,Trnava pri Laborci,586,48.8271212,21.9301181,523194.0,Pellegrini,0.0,0.7,0.0,15.38,26.57,1.05,3.5,1.4,0.35,51.05,0.0
523208,Tušice,668,48.7291788,21.7444258,523208.0,Pellegrini,0.0,0.0,0.0,13.26,18.56,0.0,2.27,1.14,0.38,64.39,0.0
523216,Tušická Nová Ves,524,48.7165888,21.7534131,523216.0,Pellegrini,0.0,0.42,0.0,9.7,23.63,0.84,0.84,2.53,0.0,62.03,0.0
523224,Úbrež,1022,48.7891543,22.1220238,523224.0,Pellegrini,0.0,1.96,0.65,10.46,28.1,0.0,0.65,5.23,0.0,52.94,0.0
523232,Veľké Revištia,503,48.7483071,22.1027454,523232.0,Pellegrini,0.0,2.45,0.82,13.47,19.18,0.41,2.04,2.86,0.0,58.78,0.0
523241,Zalužice,1186,48.7582103,21.9890745,523241.0,Pellegrini,0.0,0.6,0.0,12.77,35.73,0.0,2.0,1.8,0.2,46.91,0.0
523259,Vinné,1965,48.8081302,21.9681154,523259.0,Pellegrini,0.0,0.78,0.0,12.53,40.69,0.33,2.44,1.55,0.22,41.46,0.0
523267,Vojnatina,246,48.7344484,22.2344868,523267.0,Pellegrini,0.0,0.0,0.0,11.54,20.19,0.0,0.0,1.92,0.0,66.35,0.0
523275,Voľa,261,48.8421124,21.8436368,523275.0,Pellegrini,0.0,0.0,0.0,22.88,11.02,0.0,0.0,0.0,0.85,65.25,0.0
523283,Vrbnica,1194,48.6865814,21.878065,523283.0,Pellegrini,0.0,0.57,0.0,13.14,8.57,0.0,0.57,29.71,0.0,46.86,0.57
523291,Vysoká nad Uhom,786,48.6301843,22.0986288,523291.0,Pellegrini,0.39,1.55,0.0,12.02,19.77,0.39,1.94,0.39,0.39,63.18,0.0
523305,Vyšná Rybnica,389,48.8690228,22.2144112,523305.0,Pellegrini,0.0,0.0,0.0,20.38,16.56,0.0,0.64,1.27,0.0,61.15,0.0
523313,Vyšné Nemecké,238,48.65993,22.2638503,523313.0,Pellegrini,0.0,0.0,0.0,7.23,10.84,0.0,2.41,3.61,0.0,75.9,0.0
523321,Vyšné Remety,403,48.8240474,22.1603111,523321.0,Pellegrini,0.51,0.0,0.51,15.66,14.65,0.51,0.51,1.01,0.0,66.67,0.0
523330,Záhor,656,48.6284242,22.2027136,523330.0,Pellegrini,0.0,0.52,0.0,14.51,16.58,0.0,0.52,0.52,0.0,67.36,0.0
523348,Závadka (MI),456,48.760762,22.0683558,523348.0,Pellegrini,0.0,0.0,0.0,16.13,17.42,1.94,0.0,0.65,0.65,63.23,0.0
523356,Zbudza,535,48.8155141,21.8982139,523356.0,Pellegrini,0.0,0.97,0.49,16.02,27.18,1.46,0.97,5.34,0.97,46.6,0.0
523364,Zemplínska Široká,982,48.6969561,21.9732746,523364.0,Pellegrini,0.0,0.0,0.0,15.83,24.17,0.56,0.28,2.5,0.56,56.11,0.0
523372,Žbince,1022,48.6742164,21.8946707,523372.0,Pellegrini,0.0,0.87,0.0,14.85,10.92,0.87,2.18,3.06,0.0,67.25,0.0
523381,Poprad,49855,49.0630238,20.2948739,523381.0,Korčok,0.05,0.86,0.13,13.57,49.41,0.47,1.95,2.14,0.18,31.17,0.06
523399,Abrahámovce (KK),250,49.0428979,20.453029,523399.0,Korčok,0.0,0.0,0.0,25.0,48.15,0.0,0.0,0.93,0.0,25.93,0.0
523402,Batizovce,2457,49.0789929,20.1856692,523402.0,Korčok,0.11,0.87,0.0,16.72,48.75,0.43,4.13,2.82,0.11,26.06,0.0
523411,Bušovce,304,49.2196491,20.4781876,523411.0,Pellegrini,0.0,0.78,0.0,20.16,25.58,0.0,3.1,5.43,0.0,44.96,0.0
523429,Červený Kláštor,219,49.3938741,20.4125761,523429.0,Pellegrini,0.0,0.68,0.0,17.69,36.73,0.0,0.0,3.4,0.0,41.5,0.0
523437,Gánovce,1404,49.0253477,20.3138316,523437.0,Korčok,0.18,0.89,0.0,12.5,45.54,0.54,1.96,3.21,0.36,34.29,0.54
523445,Gerlachov (PP),835,49.0989351,20.2074209,523445.0,Korčok,0.0,0.7,0.0,13.33,53.33,0.7,3.86,2.46,0.0,25.61,0.0
523461,Havka,45,49.3418617,20.4052751,523461.0,Pellegrini,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,40.0,0.0
523470,Holumnica,925,49.2211284,20.5455525,523470.0,Pellegrini,0.0,0.0,0.0,17.69,24.62,0.0,0.77,7.69,0.0,49.23,0.0
523488,Hôrka,2108,49.0241378,20.3893037,523488.0,Korčok,0.0,0.66,0.0,20.48,39.98,0.99,1.65,1.1,0.11,35.02,0.0
523496,Hozelec,766,49.0281065,20.3405246,523496.0,Korčok,0.0,0.0,0.0,12.35,40.74,0.31,2.16,4.01,0.0,40.43,0.0
523500,Hradisko,96,49.0573417,20.5292585,523500.0,Korčok,0.0,0.0,0.0,4.88,63.41,0.0,2.44,7.32,0.0,21.95,0.0
523518,Hranovnica,3167,48.9746923,20.2905494,523518.0,Korčok,0.15,0.29,0.0,27.73,37.76,0.59,1.18,2.51,0.15,29.5,0.15
523526,Huncovce,3055,49.1266107,20.3726144,523526.0,Korčok,0.0,0.62,0.16,15.04,45.89,0.62,1.71,4.96,0.16,30.85,0.0
523534,Ihľany,1564,49.178892,20.566801,523534.0,Pellegrini,0.0,3.59,0.6,13.17,29.94,1.8,1.8,16.17,0.0,32.93,0.0
523542,Jánovce (PP),1647,49.0203879,20.4302134,523542.0,Korčok,0.29,1.17,0.0,23.46,44.57,0.88,2.05,3.23,0.0,24.34,0.0
523569,Jezersko,76,49.2925414,20.3380163,523569.0,Korčok,1.61,0.0,0.0,11.29,41.94,0.0,9.68,0.0,0.0,35.48,0.0
523577,Jurské,1372,49.2047782,20.5411169,523577.0,Pellegrini,3.33,3.33,0.0,3.33,13.33,0.0,0.0,36.67,0.0,40.0,0.0
523585,Kežmarok,15552,49.1495122,20.4342167,523585.0,Korčok,0.05,1.04,0.08,14.56,47.1,0.46,2.82,2.24,0.14,31.44,0.08
523593,Kravany (PP),897,48.9717019,20.1911239,523593.0,Korčok,0.29,1.18,0.0,19.41,43.53,0.29,0.29,5.59,0.0,29.41,0.0
523607,Krížová Ves,2281,49.1881326,20.4968759,523607.0,Korčok,0.0,0.0,0.0,7.54,45.9,0.66,0.98,19.34,0.0,24.59,0.98
523615,Lechnica,252,49.3752054,20.4142981,523615.0,Korčok,1.02,1.02,0.0,12.24,47.96,1.02,2.04,1.02,0.0,33.67,0.0
523623,Lendak,5409,49.2503261,20.3477314,523623.0,Korčok,0.05,1.18,0.0,18.6,44.48,0.96,1.29,13.34,0.16,19.83,0.11
523631,Liptovská Teplička,2405,48.9501483,20.0679242,523631.0,Pellegrini,0.15,1.04,0.0,13.19,33.93,0.59,2.81,2.52,0.3,45.48,0.0
523658,Lučivná,941,49.0499419,20.1422102,523658.0,Korčok,0.32,0.63,0.0,18.67,43.99,0.32,1.9,3.8,0.0,30.38,0.0
523674,Majere,114,49.3985296,20.3766034,523674.0,Pellegrini,0.0,0.0,0.0,30.19,28.3,0.0,0.0,3.77,1.89,35.85,0.0
523682,Ľubica,4476,49.1344621,20.5273734,523682.0,Korčok,0.0,0.82,0.0,32.58,37.56,0.44,2.15,2.78,0.0,23.61,0.06
523712,Matiašovce,809,49.3487687,20.3576783,523712.0,Pellegrini,0.0,1.11,0.37,15.56,34.81,0.37,1.11,1.11,0.37,45.19,0.0
523721,Mengusovce,685,49.0768764,20.1264407,523721.0,Korčok,0.0,1.32,0.0,12.72,50.0,0.0,2.19,4.82,0.0,28.95,0.0
523739,Mlynčeky,679,49.1701147,20.3961408,523739.0,Korčok,0.0,0.32,0.0,18.85,53.04,0.32,2.56,1.6,0.0,23.32,0.0
523747,Mlynica,627,49.1063491,20.3020285,523747.0,Korčok,0.0,1.34,0.0,17.43,44.77,0.27,1.88,2.41,0.0,31.9,0.0
523763,Nová Lesná,1657,49.1261457,20.2648292,523763.0,Korčok,0.0,1.07,0.15,16.64,44.73,0.46,2.75,1.68,0.0,32.52,0.0
523771,Osturňa,290,49.3180142,20.2332398,523771.0,Pellegrini,0.0,3.52,0.0,26.06,21.13,0.0,3.52,0.0,0.0,45.77,0.0
523780,Podhorany (KK),2705,49.2427164,20.4742674,523780.0,Pellegrini,0.0,1.46,0.0,14.15,25.37,0.98,0.0,21.46,0.0,36.59,0.0
523798,Rakúsy,3177,49.1907179,20.3783179,523798.0,Pellegrini,0.0,0.99,0.0,19.21,32.12,0.99,1.99,4.97,0.0,39.74,0.0
523801,Reľov,333,49.2892946,20.3825922,523801.0,Korčok,0.0,0.0,0.0,30.89,34.15,0.0,4.07,1.63,0.0,29.27,0.0
523810,Slovenská Ves,1879,49.2518225,20.4169617,523810.0,Korčok,0.0,1.81,0.0,17.03,47.28,0.0,3.08,3.62,0.0,27.17,0.0
